ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,group
04017,8600000US04017,04017,9210888,41609160,7
22840,8600000US22840,22840,68310140,502612,7
05346,8600000US05346,05346,177971360,681882,7
98548,8600000US98548,98548,355697730,6545656,7
24539,8600000US24539,24539,19610517,11269,7
53002,8600000US53002,53002,82291079,152572,7
24977,8600000US24977,24977,34189768,209649,7
54426,8600000US54426,54426,280611350,505551,7
04683,8600000US04683,04683,11473097,175625879,7
46818,8600000US46818,46818,171246692,291634,7
46312,8600000US46312,46312,36285818,639190,6
98053,8600000US98053,98053,73462083,461725,7
99223,8600000US99223,99223,74148981,33887,7
98593,8600000US98593,98593,34719234,110619,7
99354,8600000US99354,99354,52561570,233848,7
54228,8600000US54228,54228,104150291,615441,7
53545,8600000US53545,53545,64155315,1069388,7
54909,8600000US54909,54909,248568150,1396076,7
60557,8600000US60557,60557,1740615,229753,7
79535,8600000US79535,79535,364948062,64400,7
44887,8600000US44887,44887,77748609,20583,7
43951,8600000US43951,43951,381384,7004,7
43317,8600000US43317,43317,521640,17947,7
15346,8600000US15346,15346,2351768,0,7
73170,8600000US73170,73170,54279166,1294284,7
04627,8600000US04627,04627,55581402,61714762,7
39851,8600000US39851,39851,315444194,53968869,7
98512,8600000US98512,98512,389166768,4845425,7
98112,8600000US98112,98112,8185290,3836278,7
98383,8600000US98383,98383,46554028,4023784,7
98007,8600000US98007,98007,11351298,25498,7
53826,8600000US53826,53826,185211193,2546601,7
30537,8600000US30537,30537,52304011,201785,7
05456,8600000US05456,05456,62043502,2507567,7
18846,8600000US18846,18846,69779395,1738342,7
05841,8600000US05841,05841,74238224,4449168,7
05149,8600000US05149,05149,114079804,1381895,7
32131,8600000US32131,32131,87149152,25211807,7
42058,8600000US42058,42058,42468075,17052904,7
83355,8600000US83355,83355,297493535,2547813,7
61942,8600000US61942,61942,183442863,196117,7
61420,8600000US61420,61420,184114868,28005,7
61813,8600000US61813,61813,168843285,12023,7
60921,8600000US60921,60921,185358981,165919,7
60015,8600000US60015,60015,35037903,495874,4
62573,8600000US62573,62573,114735575,0,7
74083,8600000US74083,74083,270982914,520113,7
08075,8600000US08075,08075,25644195,4490814,7
03872,8600000US03872,03872,122497989,8630416,7
73440,8600000US73440,73440,30219679,8479004,7
36042,8600000US36042,36042,210806359,635620,7
06424,8600000US06424,06424,104294937,4935713,7
06438,8600000US06438,06438,31816537,2380665,7
06256,8600000US06256,06256,19364910,679443,7
06001,8600000US06001,06001,60366820,1217926,7
62411,8600000US62411,62411,222923784,370331,7
62219,8600000US62219,62219,1569624,0,7
62358,8600000US62358,62358,111647003,2905758,7
46504,8600000US46504,46504,169751613,146853,7
46239,8600000US46239,46239,75230057,136062,7
38610,8600000US38610,38610,246812310,865934,7
11232,8600000US11232,11232,3329177,1286,7
10312,8600000US10312,10312,19893309,363640,7
35130,8600000US35130,35130,174676428,8165800,7
36529,8600000US36529,36529,156566046,276372,7
81044,8600000US81044,81044,844747726,15141632,7
06112,8600000US06112,06112,7058329,13593,7
19801,8600000US19801,19801,10721982,2700298,7
33803,8600000US33803,33803,40352852,3438454,7
46112,8600000US46112,46112,103716001,721635,7
46163,8600000US46163,46163,76412346,147801,7
51533,8600000US51533,51533,213611879,29760,7
50212,8600000US50212,50212,351662852,567724,7
47925,8600000US47925,47925,1212887,125863,7
12780,8600000US12780,12780,61707650,1854516,7
13143,8600000US13143,13143,111872924,1594670,7
02885,8600000US02885,02885,15853176,6718010,7
08083,8600000US08083,08083,6474427,30840,7
85375,8600000US85375,85375,47745473,23896,7
85143,8600000US85143,85143,93141165,0,7
85614,8600000US85614,85614,351487244,60281,7
19951,8600000US19951,19951,26198225,369030,7
32759,8600000US32759,32759,105953385,3959007,7
33707,8600000US33707,33707,13640943,5692089,7
46755,8600000US46755,46755,195374910,2751174,7
47272,8600000US47272,47272,84202962,144840,7
46126,8600000US46126,46126,84694897,311749,7
08051,8600000US08051,08051,9732431,60671,7
08512,8600000US08512,08512,55075811,601159,7
03570,8600000US03570,03570,273398162,3464299,7
86327,8600000US86327,86327,518256041,0,7
85704,8600000US85704,85704,46293547,126004,7
85308,8600000US85308,85308,44034815,1092437,7
34219,8600000US34219,34219,366965410,4856556,7
06269,8600000US06269,06269,3313280,28584,7
06279,8600000US06279,06279,86230301,582494,7
06247,8600000US06247,06247,88112009,1091791,7
47427,8600000US47427,47427,137952610,726446,7
46770,8600000US46770,46770,136780386,1596298,7
46075,8600000US46075,46075,79944105,64488,7
08202,8600000US08202,08202,16153052,11237169,7
69345,8600000US69345,69345,1135516445,359656,7
72550,8600000US72550,72550,119220201,1628823,7
32712,8600000US32712,32712,154487782,5069751,7
34987,8600000US34987,34987,265031337,63142,7
34112,8600000US34112,34112,41656305,2750343,7
33127,8600000US33127,33127,8560285,8927,7
33327,8600000US33327,33327,29057451,1008986,7
33437,8600000US33437,33437,28129096,37922,7
33776,8600000US33776,33776,8942450,1320456,7
47304,8600000US47304,47304,90705502,308247,7
46958,8600000US46958,46958,1090247,0,7
46250,8600000US46250,46250,19714210,5580,7
50164,8600000US50164,50164,137992513,242529,7
79360,8600000US79360,79360,2200423740,64447,7
14747,8600000US14747,14747,112739703,341951,7
75556,8600000US75556,75556,62218658,112493,7
72921,8600000US72921,72921,222392376,6033330,7
72935,8600000US72935,72935,8480612,0,7
72114,8600000US72114,72114,20682526,2945613,7
71823,8600000US71823,71823,23569618,1705616,7
32427,8600000US32427,32427,117727663,11080367,7
32952,8600000US32952,32952,32053030,68899151,7
30080,8600000US30080,30080,35289945,165797,7
33067,8600000US33067,33067,27530114,722200,7
50047,8600000US50047,50047,150550625,1607996,7
52247,8600000US52247,52247,206295217,46425,7
50167,8600000US50167,50167,102105448,505051,7
13491,8600000US13491,13491,187383677,125322,7
77554,8600000US77554,77554,91731174,74208396,7
72059,8600000US72059,72059,35111035,0,7
71859,8600000US71859,71859,55922908,23774230,7
71666,8600000US71666,71666,6635238,0,7
72152,8600000US72152,72152,190219110,8571685,7
34946,8600000US34946,34946,37882852,7241651,7
32901,8600000US32901,32901,32518988,5727837,7
31081,8600000US31081,31081,91698083,219863,7
30002,8600000US30002,30002,4379413,34983,7
30035,8600000US30035,30035,22151466,140386,7
51026,8600000US51026,51026,280965338,270533,7
51650,8600000US51650,51650,75412281,3096366,7
50106,8600000US50106,50106,170041726,99380,7
12566,8600000US12566,12566,140847412,543819,7
43512,8600000US43512,43512,566479506,7808905,7
44647,8600000US44647,44647,74247583,416887,7
72082,8600000US72082,72082,13788860,131671,7
93063,8600000US93063,93063,85340854,373940,7
91361,8600000US91361,91361,86771743,1702157,7
95462,8600000US95462,95462,15212937,667947,7
30034,8600000US30034,30034,43912690,596855,7
30803,8600000US30803,30803,142999335,380667,7
31823,8600000US31823,31823,22097797,155620,7
50213,8600000US50213,50213,542667168,1308300,7
50662,8600000US50662,50662,175813077,236446,7
50636,8600000US50636,50636,312191609,1327441,7
50312,8600000US50312,50312,14693976,341739,7
74875,8600000US74875,74875,126071768,351731,7
98588,8600000US98588,98588,126487386,2479783,7
45619,8600000US45619,45619,90753141,1405178,7
05043,8600000US05043,05043,21190867,857135,7
82930,8600000US82930,82930,2959927292,19437588,7
92385,8600000US92385,92385,21791948,0,7
91917,8600000US91917,91917,93800037,0,7
71766,8600000US71766,71766,188964714,324418,7
24347,8600000US24347,24347,205574964,4559251,7
48827,8600000US48827,48827,289216714,2073857,7
05301,8600000US05301,05301,388097084,3634601,7
74019,8600000US74019,74019,285396237,2330927,7
71643,8600000US71643,71643,281878253,14800573,7
95337,8600000US95337,95337,117652095,1959605,7
95838,8600000US95838,95838,23489231,12257,7
48442,8600000US48442,48442,221106799,9626164,7
49306,8600000US49306,49306,51312887,1281343,7
56225,8600000US56225,56225,276506374,10564309,7
08861,8600000US08861,08861,13448415,3250826,7
22539,8600000US22539,22539,44103471,14120761,7
05052,8600000US05052,05052,6718147,426317,7
25702,8600000US25702,25702,30143677,4020590,7
15440,8600000US15440,15440,39287464,0,7
15451,8600000US15451,15451,26321881,354485,7
93725,8600000US93725,93725,169691297,162857,7
90630,8600000US90630,90630,15876412,23870,7
91501,8600000US91501,91501,10275376,28609,7
92126,8600000US92126,92126,32721207,0,7
92804,8600000US92804,92804,18141312,0,7
60102,8600000US60102,60102,37543889,929652,7
60172,8600000US60172,60172,18001300,363125,5
08611,8600000US08611,08611,7176172,1230076,7
63301,8600000US63301,63301,228900797,25944136,7
27947,8600000US27947,27947,31260821,3671358,7
54723,8600000US54723,54723,79535738,16039143,7
24738,8600000US24738,24738,3281431,53968,7
16222,8600000US16222,16222,170416349,1511455,7
96122,8600000US96122,96122,158826890,29801,7
91344,8600000US91344,91344,42502755,889947,7
90220,8600000US90220,90220,17898352,94400,7
93261,8600000US93261,93261,21989990,0,7
62906,8600000US62906,62906,158106150,1527198,7
60552,8600000US60552,60552,70274137,739314,7
60451,8600000US60451,60451,66092843,192521,6
64762,8600000US64762,64762,340688647,2113922,7
55712,8600000US55712,55712,487760207,927572,7
15143,8600000US15143,15143,95342664,1775866,7
24604,8600000US24604,24604,10567313,3413,7
17545,8600000US17545,17545,183668668,1130918,7
93623,8600000US93623,93623,79826692,32596,7
95008,8600000US95008,95008,16558798,232142,7
95429,8600000US95429,95429,103509122,410281,7
90031,8600000US90031,90031,8943574,202941,7
91761,8600000US91761,91761,75482150,22016,7
93201,8600000US93201,93201,200498835,28350,7
62074,8600000US62074,62074,107401825,547608,7
62917,8600000US62917,62917,83051615,3279484,7
60446,8600000US60446,60446,44668528,683423,5
60004,8600000US60004,60004,28698393,66765,4
28516,8600000US28516,28516,545260047,265837777,7
39507,8600000US39507,39507,20902321,907786,7
68966,8600000US68966,68966,318842716,277548,7
58558,8600000US58558,58558,412940672,475785,7
26134,8600000US26134,26134,5470063,3379712,7
25672,8600000US25672,25672,22192075,0,7
35216,8600000US35216,35216,36290426,500347,7
94403,8600000US94403,94403,14584959,433427,7
92833,8600000US92833,92833,18935352,0,7
95317,8600000US95317,95317,137230251,386377,7
92061,8600000US92061,92061,102845191,0,7
95608,8600000US95608,95608,33776667,685947,7
83261,8600000US83261,83261,54123491,548151,7
61523,8600000US61523,61523,138267251,5968296,7
61417,8600000US61417,61417,74422084,0,7
63852,8600000US63852,63852,132075853,684027,7
56594,8600000US56594,56594,247520153,0,7
36020,8600000US36020,36020,26043572,2973878,7
36352,8600000US36352,36352,183538450,76129,7
80218,8600000US80218,80218,4144091,0,7
80835,8600000US80835,80835,370915673,11962,7
81001,8600000US81001,81001,90351606,484902,7
80112,8600000US80112,80112,47869812,334728,7
61849,8600000US61849,61849,148896166,574712,7
62351,8600000US62351,62351,192016779,731326,7
89048,8600000US89048,89048,198442608,352425,7
16116,8600000US16116,16116,68435093,1648810,7
08742,8600000US08742,08742,14506359,4557803,7
35756,8600000US35756,35756,198323599,14054121,7
16345,8600000US16345,16345,231070363,7686241,7
81642,8600000US81642,81642,360398111,4045593,7
96073,8600000US96073,96073,115302064,881062,7
06896,8600000US06896,06896,81388526,1406965,7
06264,8600000US06264,06264,3749379,0,7
62265,8600000US62265,62265,100493991,457170,7
62434,8600000US62434,62434,69003185,111291,7
60026,8600000US60026,60026,10552672,0,4
61525,8600000US61525,61525,81124223,0,7
61731,8600000US61731,61731,57619403,0,7
49349,8600000US49349,49349,482275976,28503293,7
48301,8600000US48301,48301,19094621,550952,7
49755,8600000US49755,49755,258508196,15212600,7
68729,8600000US68729,68729,410253879,477013,7
03741,8600000US03741,03741,199108691,4729112,7
02822,8600000US02822,02822,144781542,2381578,7
03264,8600000US03264,03264,95399382,1930072,7
14032,8600000US14032,14032,60102582,0,7
27013,8600000US27013,27013,195372129,295672,7
66869,8600000US66869,66869,310043261,1659014,7
41777,8600000US41777,41777,100031380,166093,7
49021,8600000US49021,49021,237878380,3774613,7
49283,8600000US49283,49283,35182385,900549,7
49421,8600000US49421,49421,321019741,30033151,7
68065,8600000US68065,68065,235680382,1350966,7
68785,8600000US68785,68785,79397211,0,7
68047,8600000US68047,68047,326956225,618894,7
28356,8600000US28356,28356,142154992,1443073,7
12927,8600000US12927,12927,286462879,34203060,7
41643,8600000US41643,41643,2195881,0,7
40012,8600000US40012,40012,25942161,257132,7
42413,8600000US42413,42413,135247355,1002604,7
55304,8600000US55304,55304,178927398,6034282,7
55768,8600000US55768,55768,162316738,6783285,7
55117,8600000US55117,55117,23921415,1614406,7
03222,8600000US03222,03222,188285942,14137575,7
03278,8600000US03278,03278,161215909,861777,7
07842,8600000US07842,07842,3389599,235687,7
07946,8600000US07946,07946,10776561,239545,7
89119,8600000US89119,89119,33490851,0,7
27935,8600000US27935,27935,155303283,5122251,7
28649,8600000US28649,28649,90574525,1831,7
45867,8600000US45867,45867,66251412,50394,7
40117,8600000US40117,40117,49530488,652723,7
41365,8600000US41365,41365,36617014,74266,7
42103,8600000US42103,42103,183544159,2593553,7
55040,8600000US55040,55040,256905142,7781972,7
56180,8600000US56180,56180,298701890,463319,7
56443,8600000US56443,56443,261155324,26978605,7
55375,8600000US55375,55375,13589680,807767,7
03457,8600000US03457,03457,59525163,4054109,7
08515,8600000US08515,08515,54777078,480513,7
08826,8600000US08826,08826,53680360,191311,7
43318,8600000US43318,43318,176558360,169023,7
58779,8600000US58779,58779,741675468,8205708,7
40983,8600000US40983,40983,48932600,75793,7
42715,8600000US42715,42715,40111304,33027,7
40402,8600000US40402,40402,122532658,448446,7
56240,8600000US56240,56240,386983255,10256269,7
55076,8600000US55076,55076,23661495,4016887,7
55106,8600000US55106,55106,22416170,1287130,7
56024,8600000US56024,56024,51440503,1354654,7
56208,8600000US56208,56208,488418264,20132513,7
68739,8600000US68739,68739,577485917,46806,7
68428,8600000US68428,68428,133882328,7437674,7
03259,8600000US03259,03259,60600661,252922,7
43137,8600000US43137,43137,77505767,4343441,7
44255,8600000US44255,44255,108893746,1636172,7
58560,8600000US58560,58560,245887944,21178045,7
41219,8600000US41219,41219,118105686,961784,7
70462,8600000US70462,70462,207579760,4443828,7
56172,8600000US56172,56172,308340133,6378165,7
56750,8600000US56750,56750,599856953,192474,7
68956,8600000US68956,68956,253901319,1702656,7
07034,8600000US07034,07034,3239343,66322,7
87417,8600000US87417,87417,30831833,563666,7
87567,8600000US87567,87567,8400999,0,7
87114,8600000US87114,87114,55160933,1469762,7
43147,8600000US43147,43147,75483556,83562,7
44481,8600000US44481,44481,148667666,140688,7
45322,8600000US45322,45322,51526705,320385,7
70301,8600000US70301,70301,746069533,19434545,7
71065,8600000US71065,71065,147894334,55106,7
56669,8600000US56669,56669,568530450,49759128,7
38625,8600000US38625,38625,94885679,174718,7
55107,8600000US55107,55107,10642416,1380633,7
07075,8600000US07075,07075,2838304,303,7
07040,8600000US07040,07040,9025278,5604,7
07676,8600000US07676,07676,7511076,130308,7
08059,8600000US08059,08059,3118299,134246,7
14905,8600000US14905,14905,10790298,470900,7
11970,8600000US11970,11970,1454536,70265,7
11598,8600000US11598,11598,5158775,322616,7
45440,8600000US45440,45440,24386066,51846,7
45414,8600000US45414,45414,58734210,1007330,7
58831,8600000US58831,58831,858003876,6941526,7
71350,8600000US71350,71350,90061898,942509,7
70662,8600000US70662,70662,55547944,163370,7
70372,8600000US70372,70372,75943745,0,7
39209,8600000US39209,39209,157565682,787577,7
56159,8600000US56159,56159,309832046,1634658,7
38730,8600000US38730,38730,127707806,965759,7
12192,8600000US12192,12192,44457700,111097,7
11779,8600000US11779,11779,32473019,859817,7
11356,8600000US11356,11356,4069871,0,7
13456,8600000US13456,13456,72707009,0,7
58210,8600000US58210,58210,394815158,7872899,7
43556,8600000US43556,43556,82488289,406389,7
58079,8600000US58079,58079,345235153,445478,7
45317,8600000US45317,45317,63941314,10887,7
71322,8600000US71322,71322,461322475,3559964,7
70507,8600000US70507,70507,54913765,29612,7
70056,8600000US70056,70056,17540953,142634,7
21746,8600000US21746,21746,932544,0,7
04281,8600000US04281,04281,105134102,513093,7
64082,8600000US64082,64082,49904463,2204883,7
63863,8600000US63863,63863,153762896,221950,7
63130,8600000US63130,63130,13044458,0,7
65738,8600000US65738,65738,133713605,55011,7
11732,8600000US11732,11732,3961392,0,7
11704,8600000US11704,11704,20897820,531087,7
12444,8600000US12444,12444,39942965,155090,7
12530,8600000US12530,12530,896868,0,7
11379,8600000US11379,11379,5372956,0,7
12419,8600000US12419,12419,6202839,54141,7
13337,8600000US13337,13337,47908555,300099,7
10528,8600000US10528,10528,9910757,3801,7
12914,8600000US12914,12914,82621902,425162,7
10541,8600000US10541,10541,64465341,4265641,7
21133,8600000US21133,21133,26248811,40957,7
